Plot_Type;Plant_Code;Plot_Code;Vegetation_Type;Chimp_Tree_Species;Chimp_Used_Tree;Tree_Height;DBH;DBH_Tree_class70;T_L_R_H;Species_Code;Species;Family;Prefered_Food;Fallback_Food;PreferredAndFallback;NAT
Sleeping;Pl_0548;Chim_022;OSF;No;No;10.00;12.17;[10-20[;Tree;Esp_113;Diospyros holeana;Ebenaceae;0;0;0;1
Sleeping;Pl_0549;Chim_022;OSF;No;No;20.00;19.11;[10-20[;Tree;Esp_229;Markhamia tomentosa;Bignoniaceae;0;0;0;1
Sleeping;Pl_0550;Chim_022;OSF;No;No;17.00;20.86;[20-30[;Tree;Esp_081;Cola caricaefolia;Sterculiaceae;0;0;0;1
Sleeping;Pl_0551;Chim_022;OSF;Yes;Yes;19.00;16.66;[10-20[;Tree;Esp_267;Pausinystalia lane-poolei;Rubiaceae;0;0;0;1
Sleeping;Pl_0552;Chim_022;OSF;No;No;22.00;12.48;[10-20[;Tree;Esp_067;Chyranthus atroviolaceus;Sapindaceae;0;0;0;1
Sleeping;Pl_0553;Chim_022;OSF;Yes;Yes;23.00;19.55;[10-20[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_0554;Chim_023;YSF;Yes;Yes;22.00;28.98;[20-30[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0555;Chim_023;YSF;No;No;22.00;40.76;[40-50[;Tree;Esp_286;Pterocarpus mildbraedii;Fabaceae;0;0;0;1
Sleeping;Pl_0557;Chim_023;YSF;No;No;26.00;70.70;[70-more[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Sleeping;Pl_0559;Chim_023;YSF;No;No;10.00;20.70;[20-30[;Tree;Esp_150;Garcinia punctata;Clusiaceae;0;0;0;1
Sleeping;Pl_0560;Chim_023;YSF;No;No;37.00;24.84;[20-30[;Tree;Esp_287;Pterocarpus soyauxii;Fabaceae;0;0;0;1
Sleeping;Pl_0561;Chim_023;YSF;No;No;30.00;60.19;[60-70[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Sleeping;Pl_0564;Chim_023;YSF;No;No;7.00;17.83;[10-20[;Tree;Esp_300;Rothmannia coriacea;Rubiaceae;0;0;0;1
Sleeping;Pl_0565;Chim_023;YSF;Yes;No;22.00;18.47;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_0567;Chim_023;YSF;No;No;32.00;60.51;[60-70[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Sleeping;Pl_0569;Chim_023;YSF;No;No;9.00;31.21;[30-40[;Tree;Esp_284;Pteleopsis hylodendron;Combretaceae;0;0;0;1
Sleeping;Pl_0570;Chim_023;YSF;Yes;No;45.00;40.45;[40-50[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_0571;Chim_023;YSF;No;No;48.00;46.82;[40-50[;Tree;Esp_026;Amphimas pterocarpoides;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_0572;Chim_023;YSF;Yes;No;6.00;12.42;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0573;Chim_023;YSF;Yes;No;14.00;21.98;[20-30[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0574;Chim_023;YSF;No;No;29.00;30.57;[30-40[;Tree;Esp_211;Macaranga barteri;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0575;Chim_023;YSF;No;No;8.00;16.56;[10-20[;Tree;Esp_369;Uvariopsis le-testui;Annonaceae;0;0;0;1
Sleeping;Pl_0576;Chim_023;YSF;Yes;Yes;30.00;58.28;[50-60[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0578;Chim_024;OSF;Yes;Yes;10.00;22.93;[20-30[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0579;Chim_024;OSF;No;No;10.00;31.53;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_0580;Chim_024;OSF;Yes;No;23.00;24.52;[20-30[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_0581;Chim_024;OSF;Yes;No;26.00;20.38;[20-30[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_0583;Chim_024;OSF;Yes;No;11.00;13.38;[10-20[;Tree;Esp_103;Anthonotha sp;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_0584;Chim_024;OSF;No;No;6.00;11.47;[10-20[;Tree;Esp_298;Rinorea longifolia;Violaceae;0;0;0;1
Sleeping;Pl_0585;Chim_024;OSF;No;No;5.00;11.47;[10-20[;Tree;Esp_369;Uvariopsis le-testui;Annonaceae;0;0;0;1
Sleeping;Pl_0586;Chim_024;OSF;No;No;14.00;15.92;[10-20[;Tree;Esp_284;Pteleopsis hylodendron;Combretaceae;0;0;0;1
Sleeping;Pl_0587;Chim_024;OSF;No;No;8.00;10.19;[10-20[;Tree;Esp_349;Treculia africana;Moraceae;0;0;0;1
Sleeping;Pl_0588;Chim_024;OSF;No;No;43.00;66.24;[60-70[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0589;Chim_024;OSF;No;No;9.00;10.83;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_0590;Chim_024;OSF;Yes;No;11.00;20.38;[20-30[;Tree;Esp_254;Omphalocarpum elatum;Sapotaceae;0;0;0;1
Sleeping;Pl_0591;Chim_024;OSF;No;No;16.00;22.61;[20-30[;Tree;Esp_335;Symphonia globulifera;Clusiaceae;0;0;0;1
Sleeping;Pl_0592;Chim_024;OSF;Yes;No;20.00;17.52;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0594;Chim_024;OSF;No;No;40.00;50.96;[50-60[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0595;Chim_024;OSF;Yes;No;10.00;12.74;[10-20[;Tree;Esp_368;Uvariastrum pierreanum;Annonaceae;0;0;0;1
Sleeping;Pl_0597;Chim_024;OSF;No;No;37.00;40.76;[40-50[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Sleeping;Pl_0599;Chim_025;OSF;Yes;No;20.00;22.29;[20-30[;Tree;Esp_254;Omphalocarpum elatum;Sapotaceae;0;0;0;1
Sleeping;Pl_0600;Chim_025;OSF;No;No;45.00;49.05;[40-50[;Tree;Esp_286;Pterocarpus mildbraedii;Fabaceae;0;0;0;1
Sleeping;Pl_0601;Chim_025;OSF;No;No;19.00;13.38;[10-20[;Tree;Esp_373;Vitex grandifolia;Lamiaceae;0;0;0;1
Sleeping;Pl_0602;Chim_025;OSF;Yes;No;2.00;15.61;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_0603;Chim_025;OSF;No;No;36.00;25.16;[20-30[;Tree;Esp_287;Pterocarpus soyauxii;Fabaceae;0;0;0;1
Sleeping;Pl_0604;Chim_025;OSF;No;No;22.00;38.54;[30-40[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_0605;Chim_025;OSF;No;No;42.00;39.81;[30-40[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Sleeping;Pl_0606;Chim_025;OSF;No;No;50.00;60.51;[60-70[;Tree;Esp_132;Eribroma oblongum;Sterculiaceae;0;0;0;1
Sleeping;Pl_0607;Chim_025;OSF;Yes;No;19.00;18.79;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_0610;Chim_025;OSF;Yes;No;34.00;41.72;[40-50[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_0611;Chim_025;OSF;Yes;No;42.00;28.34;[20-30[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_0612;Chim_025;OSF;No;No;49.00;44.59;[40-50[;Tree;Esp_063;Celtis tessmannii;Ulmaceae;1;0;1;1
Sleeping;Pl_0614;Chim_025;OSF;No;No;21.00;22.93;[20-30[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Sleeping;Pl_0615;Chim_025;OSF;Yes;No;6.00;23.25;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0616;Chim_025;OSF;Yes;No;18.00;16.56;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_0617;Chim_025;OSF;No;No;34.00;20.06;[20-30[;Tree;Esp_079;Cola arcuata;Sterculiaceae;0;0;0;1
Sleeping;Pl_0618;Chim_025;OSF;No;No;8.00;13.38;[10-20[;Tree;Esp_069;Chytranthus talbotii;Sapindaceae;0;0;0;1
Sleeping;Pl_0619;Chim_025;OSF;Yes;Yes;19.00;35.67;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0621;Chim_025;OSF;No;No;42.00;36.62;[30-40[;Tree;Esp_149;Garcinia mannii;Clusiaceae;0;0;0;1
Sleeping;Pl_0623;Chim_025;OSF;No;No;50.00;104.78;[70-more[;Tree;Esp_134;Erythrophleum suaveolens;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_0624;Chim_025;OSF;No;No;37.00;51.91;[50-60[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Sleeping;Pl_0626;Chim_026;SW;Yes;No;28.00;24.20;[20-30[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0627;Chim_026;SW;Yes;Yes;40.00;43.63;[40-50[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0628;Chim_026;SW;Yes;No;32.00;43.95;[40-50[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0630;Chim_026;SW;No;No;27.00;36.62;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_0631;Chim_026;SW;No;No;20.00;20.70;[20-30[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_0632;Chim_026;SW;No;No;7.00;12.10;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Sleeping;Pl_0633;Chim_026;SW;No;No;24.00;38.22;[30-40[;Tree;Esp_160;Hallea stipulosa;Rubiaceae;0;0;0;1
Sleeping;Pl_0634;Chim_026;SW;No;No;16.00;13.69;[10-20[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_0636;Chim_026;SW;No;No;36.00;35.03;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_0639;Chim_026;SW;Yes;No;38.00;49.36;[40-50[;Tree;Esp_354;Trichilia gilgiana;Meliaceae;0;0;0;1
Sleeping;Pl_0641;Chim_026;SW;Yes;No;38.00;20.38;[20-30[;Tree;Esp_283;Psychotria sp;Rubiaceae;0;0;0;1
Sleeping;Pl_0642;Chim_026;SW;No;No;37.00;30.57;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_0643;Chim_026;SW;Yes;No;36.00;45.54;[40-50[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0644;Chim_026;SW;Yes;No;15.00;22.29;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0645;Chim_026;SW;Yes;Yes;29.00;23.25;[20-30[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0646;Chim_026;SW;No;No;27.00;42.04;[40-50[;Tree;Esp_078;Coelocaryon preussii;Myristicaceae;0;0;0;1
Sleeping;Pl_0647;Chim_026;SW;No;No;17.00;15.29;[10-20[;Tree;Esp_219;Mammea africana;Clusiaceae;0;0;0;1
Sleeping;Pl_0648;Chim_026;SW;Yes;Yes;24.00;13.69;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_0651;Chim_027;SW;Yes;Yes;36.00;43.63;[40-50[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0652;Chim_027;SW;Yes;No;23.00;34.08;[30-40[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0655;Chim_027;SW;No;No;34.00;31.85;[30-40[;Tree;Esp_078;Coelocaryon preussii;Myristicaceae;0;0;0;1
Sleeping;Pl_0656;Chim_027;SW;Yes;No;11.00;10.83;[10-20[;Tree;Esp_176;Irvingia gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_0657;Chim_027;SW;Yes;No;28.00;18.15;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0658;Chim_027;SW;Yes;No;6.00;17.20;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0659;Chim_027;SW;Yes;No;29.00;33.44;[30-40[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0661;Chim_027;SW;No;No;20.00;32.48;[30-40[;Tree;Esp_121;Duboscia macrocarpa;Tiliaceae;0;0;0;1
Sleeping;Pl_0663;Chim_027;SW;No;No;26.00;36.31;[30-40[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Sleeping;Pl_0664;Chim_027;SW;Yes;No;9.00;28.03;[20-30[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_0665;Chim_027;SW;No;No;10.00;28.98;[20-30[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Sleeping;Pl_0667;Chim_027;SW;No;No;28.00;34.08;[30-40[;Tree;Esp_063;Celtis tessmannii;Ulmaceae;1;0;1;1
Sleeping;Pl_0668;Chim_027;SW;Yes;No;16.00;13.69;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0669;Chim_027;SW;No;No;49.00;95.54;[70-more[;Tree;Esp_134;Erythrophleum suaveolens;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_0670;Chim_027;SW;Yes;No;22.00;25.16;[20-30[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_0671;Chim_027;SW;Yes;No;22.00;16.88;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0672;Chim_027;SW;No;No;20.00;26.43;[20-30[;Tree;Esp_062;Celtis mildbraedii;Ulmaceae;0;0;0;1
Sleeping;Pl_0673;Chim_027;SW;No;No;15.00;19.11;[10-20[;Tree;Esp_095;Dacryodes buettneri;Burseraceae;0;0;0;1
Sleeping;Pl_0674;Chim_027;SW;Yes;No;20.00;11.78;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0675;Chim_027;SW;No;No;48.00;45.54;[40-50[;Tree;Esp_263;Parinari excelsa;Chrysobalanacaeae;0;0;0;1
Sleeping;Pl_0676;Chim_028;SW;Yes;No;33.00;24.84;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0677;Chim_028;SW;Yes;No;16.00;12.74;[10-20[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Sleeping;Pl_0679;Chim_028;SW;Yes;No;22.00;12.74;[10-20[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Sleeping;Pl_0680;Chim_028;SW;Yes;No;39.00;66.88;[60-70[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0682;Chim_028;SW;No;No;39.00;41.40;[40-50[;Tree;Esp_112;Diospyros crassifolia;Ebenaceae;0;0;0;1
Sleeping;Pl_0683;Chim_028;SW;Yes;No;42.00;42.68;[40-50[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_0684;Chim_028;SW;No;No;10.00;18.47;[10-20[;Tree;Esp_358;Trichoscypha acuminata;Anacardiaceae;0;0;0;1
Sleeping;Pl_0689;Chim_028;SW;No;No;39.00;42.68;[40-50[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Sleeping;Pl_0690;Chim_028;SW;No;No;13.00;15.61;[10-20[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0691;Chim_028;SW;Yes;No;34.00;40.45;[40-50[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0692;Chim_028;SW;Yes;No;20.00;14.01;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0693;Chim_028;SW;Yes;No;22.00;29.30;[20-30[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0694;Chim_028;SW;No;No;15.00;14.33;[10-20[;Tree;Esp_095;Dacryodes buettneri;Burseraceae;0;0;0;1
Sleeping;Pl_0695;Chim_028;SW;Yes;No;38.00;54.46;[50-60[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0696;Chim_028;SW;Yes;No;29.00;26.75;[20-30[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Sleeping;Pl_0697;Chim_028;SW;No;No;22.00;16.88;[10-20[;Tree;Esp_200;Lecaniodiscus cupanioides;Sapindaceae;0;0;0;1
Sleeping;Pl_0699;Chim_028;SW;Yes;No;18.00;18.15;[10-20[;Tree;Esp_277;Plagiostyles africana;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0700;Chim_028;SW;Yes;No;40.00;46.82;[40-50[;Tree;Esp_366;Uapaca vanhoutei;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0703;Chim_028;SW;No;No;8.00;13.69;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_0704;Chim_028;SW;No;No;37.00;27.39;[20-30[;Tree;Esp_124;Enantia chlorantha;Annonaceae;1;0;1;1
Sleeping;Pl_0707;Chim_028;SW;Yes;Yes;35.00;46.50;[40-50[;Tree;Esp_176;Irvingia gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_0761;Chim_031;OSF;No;No;30.00;23.03;[20-30[;Tree;Esp_300;Rothmannia coriacea;Rubiaceae;0;0;0;1
Sleeping;Pl_0762;Chim_031;OSF;Yes;No;22.00;11.88;[10-20[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_0764;Chim_031;OSF;Yes;Yes;45.00;62.10;[60-70[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0765;Chim_031;OSF;Yes;No;22.00;20.41;[20-30[;Tree;Esp_180;Klainedoxa gabonensis;Irvingiaceae;0;0;0;1
Sleeping;Pl_0766;Chim_031;OSF;Yes;No;39.00;34.08;[30-40[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0767;Chim_031;OSF;Yes;No;35.00;47.13;[40-50[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0768;Chim_031;OSF;No;No;30.00;38.85;[30-40[;Tree;Esp_364;Uapaca paludosa;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0777;Chim_031;OSF;Yes;Yes;17.00;33.12;[30-40[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_0778;Chim_031;OSF;No;No;16.00;15.35;[10-20[;Tree;Esp_365;Uapaca sp;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0784;Chim_032;OSF;Yes;Yes;21.00;37.26;[30-40[;Tree;Esp_327;Strombosiopsis tetranda;Olacaceae;0;0;0;1
Sleeping;Pl_0786;Chim_032;OSF;No;No;29.00;38.85;[30-40[;Tree;Esp_324;Strombosia grandifolia;Olacaceae;0;0;0;1
Sleeping;Pl_0788;Chim_032;OSF;Yes;No;10.00;17.10;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_0790;Chim_032;OSF;No;No;9.00;23.47;[20-30[;Tree;Esp_029;Anonidium mannii;Annonaceae;0;0;0;1
Sleeping;Pl_0791;Chim_032;OSF;Yes;No;40.00;45.54;[40-50[;Tree;Esp_362;Uapaca acuminata;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0793;Chim_032;OSF;No;No;8.00;17.07;[10-20[;Tree;Esp_357;Trichoscypha abut;Anacardiaceae;0;0;0;1
Sleeping;Pl_0794;Chim_032;OSF;No;No;10.00;15.35;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_0795;Chim_032;OSF;Yes;No;32.00;23.12;[20-30[;Tree;Esp_327;Strombosiopsis tetranda;Olacaceae;0;0;0;1
Sleeping;Pl_0796;Chim_032;OSF;No;No;39.00;64.65;[60-70[;Tree;Esp_063;Celtis tessmannii;Ulmaceae;1;0;1;1
Sleeping;Pl_0797;Chim_032;OSF;No;No;22.00;12.45;[10-20[;Tree;Esp_211;Macaranga barteri;Euphorbiaceae;0;0;0;1
Sleeping;Pl_0798;Chim_032;OSF;No;No;33.00;32.48;[30-40[;Tree;Esp_134;Erythrophleum suaveolens;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_0799;Chim_032;OSF;No;No;30.00;31.27;[30-40[;Tree;Esp_325;Strombosia pustulata;Olacaceae;0;0;0;1
Sleeping;Pl_0801;Chim_032;OSF;No;No;40.00;64.97;[60-70[;Tree;Esp_269;Pentaclethra macrophylla;Mimosaceae;0;0;0;1
Sleeping;Pl_0806;Chim_032;OSF;Yes;No;29.00;18.82;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0808;Chim_032;OSF;Yes;No;20.00;22.29;[20-30[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Sleeping;Pl_0877;Chim_035;SW;No;No;9.00;14.01;[10-20[;Tree;Esp_245;Nauclea pobeguinii;Rubiaceae;0;0;0;1
Sleeping;Pl_0879;Chim_035;SW;Yes;No;11.00;11.47;[10-20[;Tree;Esp_031;Anthonotha macrophylla;Caesalpiniaceae;0;0;0;1
Sleeping;Pl_0883;Chim_035;SW;No;No;20.00;24.52;[20-30[;Tree;Esp_245;Nauclea pobeguinii;Rubiaceae;0;0;0;1
Sleeping;Pl_0884;Chim_035;SW;No;No;10.00;16.56;[10-20[;Tree;Esp_356;Trichilia sp;Meliaceae;0;0;0;1
Sleeping;Pl_0886;Chim_035;SW;No;No;8.00;12.74;[10-20[;Tree;Esp_245;Nauclea pobeguinii;Rubiaceae;0;0;0;1
Sleeping;Pl_0887;Chim_036;OSF;No;No;32.00;53.19;[50-60[;Tree;Esp_349;Treculia africana;Moraceae;0;0;0;1
Sleeping;Pl_0888;Chim_036;OSF;Yes;No;20.00;16.27;[10-20[;Tree;Esp_304;Santiria trimera;Burseraceae;1;0;1;1
Sleeping;Pl_0889;Chim_036;OSF;Yes;Yes;30.00;36.94;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0890;Chim_036;OSF;Yes;No;35.00;28.15;[20-30[;Tree;Esp_097;Desbordesia glaucescens;Irvingiaceae;0;0;0;1
Sleeping;Pl_0891;Chim_036;OSF;Yes;No;30.00;21.21;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0892;Chim_036;OSF;Yes;No;19.00;15.99;[10-20[;Tree;Esp_251;Olax latifolia;Olacaceae;0;0;0;1
Sleeping;Pl_0893;Chim_036;OSF;No;No;33.00;21.78;[20-30[;Tree;Esp_271;Petersianthus macrocarpus;Lecythidaceae;0;0;0;1
Sleeping;Pl_0896;Chim_036;OSF;Yes;No;28.00;38.85;[30-40[;Tree;Esp_314;Sorindeia grandifolia;Anacardiaceae;0;0;0;1
Sleeping;Pl_0897;Chim_036;OSF;Yes;Yes;29.00;32.48;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0898;Chim_036;OSF;Yes;No;30.00;24.40;[20-30[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0901;Chim_036;OSF;Yes;No;18.00;22.64;[20-30[;Tree;Esp_202;Lepidobotrys staudtii;Lepidobotryaceae;0;0;0;1
Sleeping;Pl_0902;Chim_036;OSF;Yes;No;29.00;23.82;[20-30[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0903;Chim_036;OSF;No;No;40.00;62.10;[60-70[;Tree;Esp_287;Pterocarpus soyauxii;Fabaceae;0;0;0;1
Sleeping;Pl_0904;Chim_036;OSF;No;No;11.00;21.78;[20-30[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_0905;Chim_036;OSF;Yes;No;10.00;11.37;[10-20[;Tree;Esp_327;Strombosiopsis tetranda;Olacaceae;0;0;0;1
Sleeping;Pl_0906;Chim_036;OSF;No;No;17.00;15.13;[10-20[;Tree;Esp_317;Staudtia kamerunensis;Myristicaceae;0;0;0;1
Sleeping;Pl_0907;Chim_036;OSF;Yes;No;24.00;15.70;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0908;Chim_036;OSF;No;No;23.00;27.87;[20-30[;Tree;Esp_138;Fagara macrophylla;Rutaceae;0;0;0;1
Sleeping;Pl_0909;Chim_036;OSF;No;No;9.00;15.99;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_0910;Chim_036;OSF;Yes;No;8.00;16.56;[10-20[;Tree;Esp_363;Uapaca guineensis;Euphorbiaceae;0;1;1;1
Sleeping;Pl_0913;Chim_036;OSF;Yes;No;15.00;13.82;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0914;Chim_036;OSF;No;No;39.00;67.83;[60-70[;Tree;Esp_320;Cleistopholis patens;Annonaceae;1;0;1;1
Sleeping;Pl_0919;Chim_037;OSF;Yes;No;18.00;19.17;[10-20[;Tree;Esp_278;Polyalthia suaveolens;Annonaceae;0;0;0;1
Sleeping;Pl_0920;Chim_037;OSF;Yes;Yes;30.00;30.89;[30-40[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
Sleeping;Pl_0921;Chim_037;OSF;No;No;10.00;14.40;[10-20[;Tree;Esp_338;Tabernaemontana crassa;Apocynaceae;0;0;0;1
Sleeping;Pl_0922;Chim_037;OSF;Yes;No;15.00;14.68;[10-20[;Tree;Esp_163;Heisteria parvifolia;Olacaceae;1;0;1;1
